userId,movieId
1398,822
1398,3030
1399,499
1399,2213
1399,1076
1400,895
1400,933
1400,936
1401,501
1401,2705
1401,2296
1402,1392
1402,2857
1402,1473
1403,991
1403,208
1403,2963
1403,889
1403,2580
1403,2713
1403,940
1404,2356
1404,124
1405,906
1406,499
1406,2529
1406,2632
1406,2072
1406,513
1406,1303
1406,2716
1406,2768
1406,48
1406,2903
1407,1379
1407,1657
1407,251
1407,922
1408,2329
1408,1748
1408,2174
1408,869
1408,886
1409,980
1409,2383
1409,908
1409,3024
1410,2940
1410,2076
1411,2472
1412,962
1412,2334
1412,990
1412,687
1412,242
1412,1077
1412,2461
1412,264
1412,45
1413,1088
1413,418
1413,913
1414,192
1414,2802
1414,2693
1414,1008
1414,902
1414,2424
1414,1076
1414,940
1415,2087
1416,3030
1417,498
1417,1087
1417,2630
1417,2033
1417,330
1417,844
1417,2315
1418,1888
1419,1088
1419,976
1419,1846
1419,1916
1419,238
1419,864
1419,1048
1419,1841
1419,2157
1419,1500
1419,2285
1419,2303
1420,2326
1420,594
1420,2646
1420,1379
1420,1195
1420,1840
1420,1422
1420,2261
1420,933
1420,844
1421,1274
1421,2643
1421,195
1421,216
1421,2700
1421,244
1421,860
1421,1609
1421,905
1421,1756
1421,1074
1421,2862
1421,827
1421,3047
1422,2646
1422,2571
1422,937
1422,950
1423,2609
1424,579
1424,497
1424,3060
1424,680
1424,997
1424,705
1424,2495
1424,2393
1424,727
1424,2405
1424,2524
1424,2014
1424,2019
1424,195
1424,2170
1424,226
1424,2078
1424,2082
1424,1050
1424,1163
1424,1798
1424,676
1424,2478
1424,1841
1424,2105
1424,1430
1424,1344
1424,153
1424,2745
1424,37
1424,431
1424,2900
1424,1515
1424,919
1424,3028
1424,841
1424,953
1425,969
1425,2354
1425,2405
1425,1752
1425,1280
1425,1687
1425,1304
1425,1843
1425,16
1425,2292
1425,1520
1425,837
1425,946
1425,1546
1425,952
1426,498
1426,1588
1426,542
1426,1048
1426,2597
1426,282
1426,2161
1427,954
1427,686
1427,1273
1428,3062
1429,1136
1429,869
1429,1152
1429,2418
1429,653
1429,264
1429,836
1430,686
1431,462
1432,498
1432,1058
1432,85
1433,1552
1433,1558
1433,1247
1433,1942
1433,284
1433,311
1434,498
1435,993
1435,1886
1435,2019
1435,2801
1436,2936
1436,968
1436,1274
1436,2667
1436,2213
1436,375
1436,2841
1436,1766
1436,1453
1436,2263
1436,2161
1437,862
1438,3048
1439,969
1439,2461
1439,2296
1439,940
1440,1715
1440,1875
1440,635
1440,284
1441,594
1441,996
1441,1785
1441,908
1441,914
1442,594
1442,916
1443,2779
1444,1320
1445,725
1445,1920
1445,1034
1445,1657
1445,676
1445,929
1446,2326
1446,969
1446,590
1446,1579
1446,993
1446,687
1446,608
1446,1851
1446,1752
1446,2802
1446,362
1446,392
1446,872
1446,2982
1446,1638
1446,1034
1446,1048
1446,2432
1446,2451
1446,1296
1446,1836
1446,1320
1446,248
1446,1430
1446,1460
1446,2260
1446,2166
1446,2167
1446,454
1446,923
1446,464
1446,81
1446,931
1446,831
1446,3036
1447,1562
1447,1100
1447,1000
1447,1712
1447,1714
1447,1724
1447,1854
1447,1136
1447,1864
1447,1879
1447,1750
1447,1242
1447,1244
1447,2516
1447,1264
1447,1289
1447,2690
1447,2698
1447,362
1447,384
1447,2225
1447,2844
1447,2857
1447,525
1447,896
1447,1035
1447,2411
1447,1152
1447,1658
1447,1766
1447,1171
1447,1080
1447,2446
1447,1300
1447,2477
1447,98
1447,2482
1447,1312
1447,115
1447,2712
1447,1982
1447,2862
1447,2866
1447,2260
1447,2262
1447,2157
1447,52
1447,2161
1447,813
1447,456
1447,922
1447,85
1447,839
1447,946
1448,578
1448,1692
1448,1705
1448,684
1448,702
1448,1223
1448,1867
1448,1871
1448,727
1448,2400
1448,2536
1448,1277
1448,2213
1448,864
1448,3001
1448,902
1448,2414
1448,1766
1448,1807
1448,1203
1448,2580
1448,1836
1448,2595
1448,1458
1448,2876
1448,814
1448,917
1448,836
1449,2076
1449,404
1449,96
1450,1691
1450,969
1450,1576
1450,982
1450,1578
1450,2358
1450,708
1450,2640
1450,2070
1450,1401
1450,2209
1450,857
1450,2984
1450,1608
1450,535
1450,907
1450,1040
1450,2414
1450,1766
1450,1163
1450,1195
1450,97
1450,1838
1450,1839
1450,106
1450,133
1450,2612
1450,1339
1450,2749
1450,2753
1450,784
1450,1466
1450,797
1450,2878
1450,2165
1450,1497
1450,1503
1450,2285
1450,1512
1450,3034
1450,3036
1450,940
1451,1077
1452,2087
1453,221
1454,1242
1454,216
1455,135
1456,505
1456,1000
1456,1399
1456,244
1456,1013
1456,2410
1456,642
1456,2594
1456,2711
1456,2598
1456,2716
1456,797
1456,48
1456,49
1456,54
1456,911
1456,929
1456,474
1457,971
1457,501
1457,1772
1457,1785
1457,33
1457,2296
1458,1841
1459,2802
1460,702
1460,620
1461,96
1462,1868
1462,1199
1462,262
1462,324
1463,241
1463,399
1463,2417
1463,1473
1463,2260
1464,507
1464,1000
1464,2386
1464,728
1464,749
1464,2520
1464,1912
1464,2031
1464,2060
1464,244
1464,2955
1464,2226
1464,402
1464,2982
1464,536
1464,1020
1464,1296
1464,1813
1464,2587
1464,1437
1464,2745
1464,2124
1464,1459
1464,781
1464,790
1464,791
1464,2265
1464,1504
1464,2288
1464,1522
1464,930
1464,843
1465,497
1465,6
1465,983
1465,1275
1465,864
1465,385
1465,513
1465,1046
1465,1840
1465,1982
1465,929
1466,1580
1466,2072
1466,1008
1467,216
1467,115
1467,324
1467,918
1468,1000
1468,2406
1469,1578
1469,1852
1469,1350
1469,1371
1469,2684
1469,2997
1469,625
1469,3016
1469,1805
1469,675
1469,1195
1469,2096
1469,1335
1469,301
1469,2268
1470,965
1471,585
1471,610
1471,2226
1471,1013
1471,797
1471,2167
1471,1504
1471,908
1471,471
1472,496
1472,2033
1472,864
1472,1034
1472,1954
1473,2395
1473,1782
1473,1786
1473,35
1473,1500
1473,1512
1474,2332
1474,686
1474,513
1474,1606
1475,504
1475,2355
1475,916
1476,280
1476,920
1477,892
1478,1013
1479,2461
1480,1089
1480,692
1480,2693
1480,2424
1480,1195
1480,2137
1480,33
1481,2137
1482,500
1482,997
1482,686
1482,701
1482,1603
1482,1025
1482,1684
1482,2479
1483,507
1483,1005
1483,2524
1483,1255
1483,203
1483,220
1483,2705
1483,2240
1483,907
1483,1328
1483,2093
1483,2123
1483,321
1483,921
1483,925
1484,965
1485,21
1486,2768
1487,653
1488,962
1488,1579
1488,691
1488,2174
1488,2212
1488,872
1488,1756
1488,2315
1489,2321
1489,1558
1489,1088
1489,1851
1489,2012
1489,2024
1489,221
1489,2700
1489,1343
1489,922
1489,472
1490,2332
1490,971
1490,681
1490,1750
1490,2009
1490,2077
1490,370
1490,2096
1490,25
1491,904
1491,1296
1491,2083
1491,940
1492,1802
1493,994
1493,999
1493,2393
1493,204
1493,311
1494,513
1494,2424
1494,308
1495,963
1495,594
1495,994
1495,1747
1495,743
1495,1018
1495,906
1495,1046
1495,1163
1495,2621
1495,311
1495,3036
1496,965
1496,2034
1496,1060
1496,653
1496,1193
1496,114
1496,798
1496,2285
1496,63
1496,937
1497,608
1497,1846
1497,2663
1497,906
1497,653
1497,1296
1497,929
1498,1558
1498,1624
1498,1982
1498,1343
1498,294
1498,2768
1498,2907
1499,2522
1499,3020
1499,264
1499,1474
1499,931
1499,827
1500,503
1500,1575
1500,1579
1500,689
1500,1875
1500,1286
1500,2036
1500,191
1500,216
1500,1399
1500,363
1500,369
1500,868
1500,1008
1500,1016
1500,906
1500,1638
1500,1049
1500,1758
1500,1658
1500,1076
1500,1079
1500,2471
1500,774
1500,777
1500,784
1500,1497
1500,2922
1500,569
1500,1542
1501,757
1501,1286
1501,185
1501,2966
1501,550
1501,1663
1501,2470
1501,2471
1501,135
1501,308
1501,568
1502,3050
1502,965
1502,978
1502,1846
1502,1737
1502,2024
1502,904
1502,2424
1502,1296
1502,134
1502,928
1503,905
1504,977
1504,1115
1504,2370
1504,2381
1504,1750
1504,195
1504,2843
1504,1010
1504,905
1504,1070
1504,2742
1504,1459
1504,2269
1504,911
1504,462
1504,2313
1505,503
1505,1046
1505,653
1505,2597
1505,1416
1506,2326
1506,2346
1506,1578
1506,678
1506,185
1506,1013
1507,1737
1508,498
1508,588
1508,1737
1508,2953
1508,385
1508,2460
1508,1187
1508,10
1509,955
1510,1696
1510,1565
1510,1010
1510,929
1510,948
1511,967
1512,960
1512,970
1512,1851
1512,892
1512,1040
1512,2412
1512,1453
1512,1459
1512,918
1513,2940
1513,982
1513,1748
1513,2678
1513,2802
1513,1038
1514,904
1515,974
1515,1112
1515,615
1515,1750
1515,1755
1515,2213
1515,906
1515,2461
1515,443
1516,2332
1516,3011
1517,462
1518,2692
1518,883
1518,2161
1519,965
1520,255
1520,264
1521,1195
1521,1954
1521,929
1522,984
1522,2226
1522,904
1522,814
1523,503
1523,976
1523,1579
1523,1582
1523,1592
1523,2019
1523,1013
1523,1841
1523,1983
1523,148
1523,2907
1523,474
1523,844
1524,688
1524,697
1524,2657
1524,1756
1525,1714
1525,892
1526,1780
1526,136
1526,914
1527,2393
1527,904
1527,1989
1527,918
1528,923
1529,974
1529,1000
1529,1714
1529,1252
1529,2646
1529,2667
1529,2196
1529,244
1529,3002
1529,1076
1529,2575
1529,97
1529,1312
1529,2597
1529,1417
1529,274
1529,1458
1529,301
1529,2260
1529,2905
1529,928
1529,836
1529,941
1530,404
1531,2332
1531,1130
1531,1245
1531,2532
1531,369
1531,311
1531,1530
1532,1877
1532,2066
1532,1841
1532,2907
1533,120
1534,2267
1535,1010
1535,927
1536,2801
1536,2754
1537,505
1537,1838
1537,2096
1537,2284
1537,918
1538,718
1538,920
1539,2326
1539,1747
1539,1841
1539,1467
1539,2261
1539,925
1539,937
1540,1530
1541,2319
1541,585
1541,500
1541,993
1541,2521
1541,2528
1541,185
1541,2814
1541,1603
1541,1658
1541,1800
1541,1296
1541,1324
1541,909
1542,1921
1542,1013
1542,2424
1542,1181
1542,1944
1542,85
1543,1255
1543,2071
1543,2216
1543,1062
1543,2754
1543,2256
1543,840
1543,2932
1544,697
1544,744
1544,2053
1544,2240
1544,2898
1545,497
1545,1
1545,981
1545,1579
1545,2632
1545,1283
1545,2697
1545,2831
1545,1612
1545,1757
1545,2451
1545,2597
1545,148
1545,294
1545,2260
1545,911
1545,822
1545,941
1546,697
1546,1924
1546,892
1546,902
1546,2744
1546,938
1546,946
1547,2061
1547,2071
1548,63
1549,449
1550,598
1550,1714
1550,1671
1550,2091
1550,265
1550,1999
1550,2296
1550,826
1550,937
1551,972
1551,999
1551,1002
1551,1229
1551,2525
1551,859
1551,535
1551,902
1551,1766
1551,301
1551,2167
1551,1530
1551,841
1552,1583
1552,844
1553,1274
1554,594
1554,1802
1554,2488
1554,1458
1554,1530
1555,687
1555,690
1555,1734
1555,1229
1555,1775
1555,2472
1555,2754
1555,797
1555,911
1555,1512
1555,2905
1556,2
1556,2697
1556,370
1557,906
1558,2343
1558,677
1559,2856
1559,904
1559,1060
1559,2722
1559,141
1559,798
1559,948
1560,608
1560,849
1560,244
1560,513
1560,416
1560,1469
1560,790
1560,35
1560,794
1561,1301
1562,3058
1562,2693
1562,1465
1562,2310
1563,1193
1563,1982
1563,1505
1564,1293
1564,302
1565,2376
1566,1564
1566,501
1566,862
1566,1458
1566,449
1567,1982
1568,1005
1568,2405
1568,2213
1568,902
1568,264
1568,2779
1569,973
1569,620
1570,498
1570,1724
1570,2989
1570,902
1570,1314
1570,1420
1570,2729
1570,1474
1570,2777
1571,2145
1572,2288
1573,503
1573,1066
1574,1982
1574,844
1575,1714
1575,953
1576,2362
1576,2540
1576,193
1576,862
1576,906
1576,2260
1576,946
1577,1963
1578,2940
1578,1562
1578,1569
1578,2376
1578,1222
1578,1143
1578,1877
1578,1277
1578,191
1578,203
1578,2684
1578,227
1578,2813
1578,2704
1578,244
1578,2831
1578,513
1578,402
1578,1008
1578,1633
1578,1189
1578,2597
1578,120
1578,248
1578,2256
1578,791
1578,32
1578,37
1578,794
1578,451
1578,1506
1578,915
1578,928
1579,677
1580,1775
1581,443
1582,2471
1582,2256
1583,2319
1583,577
1583,2332
1583,967
1583,1130
1583,1227
1583,2811
1583,2231
1583,2240
1583,906
1583,1687
1583,97
1583,1982
1583,33
1583,35
1583,918
1583,1525
1584,2317
1584,2360
1584,513
1584,2240
1584,324
1585,955
1585,958
1585,1557
1585,581
1585,969
1585,1576
1585,990
1585,994
1585,682
1585,1229
1585,1244
1585,1376
1585,2691
1585,2700
1585,2955
1585,907
1585,1669
1585,791
1585,798
1585,308
1585,311
1585,2882
1585,2277
1585,916
1585,931
1585,1530
1585,940
1585,840
1586,1714
1586,693
1586,696
1586,755
1586,216
1586,1410
1586,244
1586,410
1586,417
1586,1048
1586,1199
1586,1430
1586,2119
1586,290
1586,790
1586,48
1586,814
1586,933
1586,831
1586,836
1586,3030
1587,869
1587,1829
1588,216
1588,1657
1588,2766
1588,3035
1589,1008
1589,906
1590,1562
1590,610
1590,2381
1590,1867
1590,2397
1590,1264
1590,907
1590,1056
1590,1687
1590,1076
1590,1797
1590,2563
1590,2472
1590,1838
1590,1839
1590,2119
1590,2161
1590,449
1590,940
1590,2308
1591,2326
1591,687
1591,1117
1591,2053
1591,2684
1591,1775
1591,1066
1591,2460
1591,2742
1591,25
1591,797
1591,824
1591,833
1592,2393
1592,2015
1592,515
1592,620
1592,1497
1593,984
1593,1579
1593,994
1593,699
1593,2490
1593,727
1593,731
1594,994
1594,686
1594,2209
1594,2214
1594,2961
1594,2585
1594,2261
1594,2296
1595,1962
1596,604
1596,1752
1596,2004
1596,2213
1596,2484
1596,2597
1596,2256
1596,918
1596,471
1596,2310
1597,702
1597,2383
1597,1229
1597,2859
1597,63
1597,2303
1597,3037
1598,1
1598,978
1598,995
1598,1134
1598,1265
1598,2648
1598,2053
1598,350
1598,1008
1598,1614
1598,1025
1598,2410
1598,1805
1598,1970
1598,1417
1598,2091
1598,2871
1598,1517
1598,3047
1599,955
1599,678
1599,699
1599,701
1599,1734
1599,1354
1599,1046
1599,1785
1599,1982
1599,1343
1599,1453
1599,790
1599,33
1599,57
1599,2896
1599,458
1600,983
1600,615
1600,384
1600,892
1600,1420
1600,264
1600,2736
1600,805
1600,2900
1600,459
1600,3035
1601,965
1601,501
1601,1782
1601,1077
1601,1806
1601,1503
1601,836
1602,385
1602,2966
1602,17
1603,1309
1604,965
1604,502
1604,504
1604,1583
1604,1594
1604,1875
1604,1876
1604,1246
1604,2518
1604,216
1604,2186
1604,848
1604,241
1604,2228
1604,520
1604,1604
1604,905
1604,1638
1604,3020
1604,2415
1604,1658
1604,2442
1604,2454
1604,1416
1604,120
1604,2721
1604,155
1604,158
1604,37
1604,797
1604,46
1604,2167
1604,918
1605,610
1605,2015
1605,637
1605,1785
1605,1814
1605,1424
1605,295
1605,2260
1605,306
1606,1881
1606,1905
1606,1629
1606,2472
1606,2261
1606,2273
1606,77
1607,2632
1608,965
1608,984
1608,2643
1608,2241
1608,1034
1608,1657
1608,1204
1608,1841
1608,2595
1608,2729
1608,301
1608,1503
1608,835
1609,2730
1610,967
1610,501
1610,503
1610,680
1610,691
1610,1865
1610,2078
1610,1060
1610,1070
1610,653
1610,1077
1610,1416
1610,1417
1610,2719
1610,2730
1610,2742
1610,291
1610,794
1610,305
1610,308
1610,1503
1610,1523
1610,3036
1610,2931
1610,2315
1611,2802
1612,2317
1612,1576
1612,1578
1612,1579
1612,988
1612,994
1612,1858
1612,1240
1612,1288
1612,185
1612,2681
1612,2802
1612,1634
1612,1033
1612,1063
1612,1775
1612,2461
1612,1204
1612,2730
1612,2621
1612,1459
1612,294
1612,1474
1612,2266
1612,437
1612,813
1612,1506
1612,914
1612,455
1612,1514
1612,919
1612,927
1612,946
1612,948
1613,3052
1613,2260
1614,3034
1615,6
1615,1718
1615,2024
1615,186
1615,2239
1615,1064
1615,1982
1615,2268
1616,2940
1616,2331
1616,1637
1616,2471
1616,1982
1616,37
1616,2296
1617,975
1617,2174
1617,905
1617,1469
1617,1530
1618,2907
1619,2414
1619,474
1620,2944
1621,930
1622,976
1622,2055
1622,216
1622,1428
1623,2940
1623,2359
1623,1592
1623,2383
1623,1914
1623,216
1623,1168
1623,1686
1623,2716
1623,2623
1623,2882
1624,2026
1625,1091
1625,2006
1625,758
1625,1292
1625,1400
1625,1029
1625,1047
1625,1302
1625,1309
1625,25
1625,2249
1625,808
1626,2999
1627,1562
1627,585
1627,1748
1627,731
1627,1366
1627,2034
1627,2077
1627,2213
1627,376
1627,1606
1627,895
1627,1050
1627,1661
1627,1062
1627,1772
1627,2452
1627,1932
1627,2096
1627,2742
1627,35
1627,813
1627,933
1627,827
1628,653
1628,1193
1629,2362
1630,965
1630,976
1630,2360
1630,1875
1630,2406
1630,1244
1630,1351
1630,1927
1630,2174
1630,2077
1630,2975
1630,3002
1630,2713
1631,1574
1631,2351
1631,2408
1631,747
1631,2004
1631,2214
1631,1603
1631,2003
1631,2861
1631,30
1631,2273
1631,921
1631,1530
1631,948
1632,965
1633,1559
1633,698
1633,127
1633,455
1634,974
1634,975
1634,500
1634,504
1634,507
1634,1574
1634,1105
1634,2355
1634,997
1634,1594
1634,686
1634,1848
1634,1730
1634,1228
1634,1138
1634,2659
1634,2793
1634,2218
1634,385
1634,1600
1634,1010
1634,1606
1634,535
1634,1030
1634,550
1634,1152
1634,1671
1634,1076
1634,1181
1634,1809
1634,1810
1634,2486
1634,1336
1634,2622
1634,432
1634,914
1634,1512
1634,2913
1634,2303
1634,942
1635,2418
1635,2460
1635,2461
1635,840
1636,2
1636,1287
1636,2082
1636,1195
1636,799
1637,2937
1637,501
1638,498
1638,971
1638,697
1638,2495
1638,1261
1638,2688
1638,2693
1638,2844
1638,403
1638,404
1638,525
1638,1607
1638,892
1638,1656
1638,1770
1638,2452
1638,1982
1638,2730
1638,264
1638,2112
1638,2261
1638,1476
1638,447
1638,62
1638,2288
1638,916
1638,921
1638,922
1638,1527
1639,2331
1639,2801
1640,2393
1640,1895
1640,1152
1640,1079
1640,264
1641,1070
1641,2595
1641,1500
1642,682
1642,1895
1642,2037
1642,190
1642,2055
1642,209
1642,1040
1642,1677
1642,1797
1642,135
1642,2109
1642,16
1642,2749
1642,1460
1642,71
1643,918
1644,503
1644,1581
1644,1585
1644,709
1644,1858
1644,1865
1644,728
1644,2788
1644,2227
1644,2233
1644,2847
1644,1612
1644,536
1644,906
1644,1643
1644,1067
1644,652
1644,2558
1644,1933
1644,1188
1644,2713
1644,2599
1644,2613
1644,2737
1644,2262
1644,795
1644,2278
1644,2167
1644,2285
1644,822
1644,1536
1645,3058
1645,3019
1646,496
1646,972
1646,583
1646,984
1646,2352
1646,2353
1646,1594
1646,695
1646,610
1646,1143
1646,1144
1646,2519
1646,2532
1646,2643
1646,857
1646,1603
1646,622
1646,3016
1646,1056
1646,1800
1646,1944
1646,1954
1646,113
1646,1339
1646,2115
1646,782
1646,790
1646,2292
1646,922
1646,837
1647,955
1647,594
1647,2362
1647,1222
1647,2531
1647,937
1648,690
1648,1229
1649,502
1649,1579
1649,750
1649,2522
1649,244
1649,2424
1649,98
1649,264
1649,2768
1650,2557
1651,96
1652,2088
1653,1274
1653,132
1653,842
1654,583
1654,1220
1654,2174
1654,2077
1654,847
1654,1962
1654,135
1654,777
1654,1508
1655,2907
1656,3058
1656,775
1657,954
1657,1562
1657,587
1657,984
1657,1883
1657,2640
1657,1275
1657,220
1657,2077
1657,1800
1657,1304
1657,256
1657,2736
1657,32
1657,2262
1657,1508
1657,2905
1657,1514
1658,96
1659,170
1659,1312
1659,1986
1660,2446
1660,1932
1661,2999
1662,1199
1662,449
1663,1303
1664,743
1664,2033
1664,1656
1665,1227
1665,757
1665,2544
1665,1912
1665,1366
1665,238
1665,1775
1665,1076
1665,25
1665,1467
1665,2768
1665,918
1665,946
1666,969
1666,982
1666,610
1666,1847
1666,1222
1666,1913
1666,2705
1666,1010
1666,1762
1666,1687
1666,1181
1666,1836
1666,1211
1666,2714
1666,311
1666,2266
1666,449
1666,917
1666,930
1667,905
1668,1841
1669,2667
1669,264
1669,828
1669,841
1670,3053
1670,2938
1670,987
1670,991
1670,604
1670,688
1670,1119
1670,2385
1670,1749
1670,744
1670,1894
1670,2657
1670,2049
1670,2786
1670,416
1670,538
1670,1627
1670,3007
1670,1058
1670,1677
1670,2448
1670,1932
1670,103
1670,2084
1670,1978
1670,132
1670,2003
1670,2744
1670,291
1670,1468
1670,911
1670,923
1670,822
1670,827
1670,831
1671,385
1671,798
1672,1265
1672,216
1672,130
1672,2754
1672,2303
1673,37
1674,2
1674,585
1674,976
1674,716
1674,2393
1674,1747
1674,2053
1674,1614
1674,1635
1674,1057
1674,1958
1674,1324
1674,1982
1674,805
1674,908
1674,1512
1674,918
1674,948
1674,1546
1675,1554
1675,971
1675,1102
1675,1851
1675,2515
1675,1248
1675,2524
1675,2006
1675,2667
1675,2693
1675,2071
1675,2077
1675,365
1675,369
1675,382
1675,399
1675,1013
1675,1613
1675,905
1675,1639
1675,637
1675,2450
1675,2470
1675,2094
1675,251
1675,1480
1675,2164
1675,1505
1675,1508
1675,63
1675,460
1675,931
1675,1530
1675,1534
1675,952
1676,2025
1676,1985
1677,497
1677,1
1677,2988
1677,2989
1678,2801
1678,2802
1678,2693
1678,658
1679,954
1679,965
1679,505
1679,980
1679,1578
1679,1579
1679,2360
1679,681
1679,997
1679,1594
1679,608
1679,1851
1679,1723
1679,707
1679,1223
1679,1224
1679,2385
1679,718
1679,1235
1679,1141
1679,1746
1679,1245
1679,1903
1679,2011
1679,1277
1679,201
1679,348
1679,228
1679,2813
1679,2705
1679,849
1679,2215
1679,379
1679,2844
1679,532
1679,1614
1679,3003
1679,1022
1679,904
1679,1642
1679,2413
1679,1671
1679,645
1679,1682
1679,1071
1679,1686
1679,1810
1679,1193
1679,1823
1679,2573
1679,1303
1679,1196
1679,1955
1679,1959
1679,103
1679,1970
1679,2083
1679,2713
1679,136
1679,2731
1679,1992
1679,139
1679,2735
1679,780
1679,1465
1679,2864
1679,2867
1679,786
1679,1469
1679,791
1679,307
1679,1488
1679,1489
1679,2887
1679,914
1679,816
1679,1515
1679,1517
1679,922
1679,461
1679,930
1679,470
1679,833
1679,1539
1679,567
1679,3047
1680,3059
1680,1714
1680,2691
1680,1636
1680,653
1680,2598
1680,2896
1681,2269
1682,975
1682,1711
1682,1713
1682,1850
1682,1907
1682,2049
1682,1814
1682,1944
1683,976
1683,1399
1683,653
1684,2333
1684,707
1684,1867
1684,1742
1684,1748
1684,1903
1684,1912
1684,343
1684,2958
1684,1615
1684,1170
1684,2454
1684,1302
1684,96
1684,2589
1684,2119
1684,2750
1684,54
1684,918
1685,955
1686,495
1686,1000
1686,601
1686,1714
1686,615
1686,1875
1686,2514
1686,2831
1686,2238
1686,2849
1686,1188
1686,1298
1686,797
1686,2165
1686,1513
1686,2294
1686,2913
1687,577
1687,2068
1687,2072
1687,3020
1687,1062
1687,1195
1688,515
1688,1603
1688,1070
1688,294
1688,321
1689,2332
1689,3020
1689,653
1689,2096
1689,1990
1689,2870
1690,1687
1690,3030
1691,971
1691,1091
1691,1748
1691,2646
1691,2037
1691,1302
1691,2108
1691,145
1691,1455
1691,1458
1691,796
1691,922
1691,929
1691,932
1691,836
1692,971
1692,972
1692,982
1692,993
1692,2356
1692,999
1692,701
1692,1748
1692,2540
1692,244
1692,1025
1692,3020
1692,1437
1692,2259
1692,798
1693,958
1693,583
1693,500
1693,1229
1693,1748
1693,1889
1693,2033
1693,2852
1693,3005
1693,1298
1693,92
1693,2086
1693,264
1693,272
1693,289
1693,2861
1693,1506
1693,814
1693,925
1693,2315
1694,3054
1694,2328
1694,1
1694,2492
1694,1747
1694,1952
1694,29
1694,928
1694,2303
1695,2323
1695,1084
1695,583
1695,978
1695,1242
1695,1255
1695,2640
1695,2226
1695,1010
1695,1687
1695,1343
1695,16
1695,1504
1695,815
1696,502
1696,505
1696,678
1696,1122
1696,2398
1696,184
1696,2049
1696,520
1696,522
1696,1636
1696,625
1696,1076
1696,1199
1696,2585
1696,262
1696,11
1696,791
1696,33
1696,37
1696,797
1696,2907
1696,1530
1697,958
1697,964
1697,2334
1697,969
1697,1000
1697,614
1697,2391
1697,720
1697,727
1697,744
1697,757
1697,1920
1697,2809
1697,375
1697,860
1697,895
1697,904
1697,642
1697,1780
1697,2440
1697,1076
1697,1078
1697,658
1697,1796
1697,2455
1697,1804
1697,1936
1697,2463
1697,1188
1697,673
1697,677
1697,2477
1697,1836
1697,1319
1697,255
1697,132
1697,2116
1697,1345
1697,1454
1697,2750
1697,2862
1697,782
1697,298
1697,430
1697,433
1697,308
1697,309
1697,2268
1697,48
1697,2288
1697,822
1697,932
1697,827
1697,475
1697,948
1698,956
1698,1597
1698,1714
1698,1117
1698,726
1698,741
1698,1244
1698,2657
1698,186
1698,1930
1698,195
1698,848
1698,376
1698,867
1698,897
1698,256
1698,2623
1698,1459
1698,1472
1698,2257
1698,438
1698,915
1698,2306
1698,945
1699,918
1700,6
1700,999
1700,1712
1700,690
1700,698
1700,1222
1700,1874
1700,2519
1700,1894
1700,1274
1700,186
1700,195
1700,217
1700,2240
1700,1013
1700,648
1700,1785
1700,97
1700,2729
1700,282
1700,1497
1700,57
1700,1525
1700,84
1700,840
1701,1758
1701,1160
1701,2471
1701,2137
1701,806
1702,498
1703,524
1703,1063
1704,1579
1704,182
1704,1163
1705,1
1705,967
1705,994
1705,2643
1705,2807
1705,877
1705,3019
1705,1174
1705,1186
1705,1469
1705,33
1706,399
1706,1782
1706,1296
1706,1195
1706,114
1706,449
1707,462
1708,2354
1708,1125
1708,1880
1708,1376
1708,1622
1708,95
1708,2128
1708,773
1708,1536
1709,90
1709,2718
1709,2296
1710,1169
1711,972
1711,1703
1711,2360
1711,999
1711,1000
1711,731
1711,2524
1711,1264
1711,2174
1711,2705
1711,529
1711,658
1711,1175
1711,1312
1711,2094
1711,1467
1711,301
1711,2876
1711,2167
1711,1503
1711,914
1712,2557
1713,2317
1713,2326
1713,862
1713,872
1713,1765
1713,1933
1713,1473
1713,798
1713,1503
1713,949
1714,2768
1715,2380
1715,1229
1715,1927
1715,2424
1715,2558
1715,1188
1715,2472
1715,301
1716,955
1716,2326
1716,981
1716,686
1716,688
1716,750
1716,2522
1716,1273
1716,2053
1716,343
1716,884
1716,1048
1716,1954
1716,125
1716,1462
1716,914
1716,2289
1716,1530
1716,2303
1716,88
1716,3030
1716,837
1717,2213
1717,2161
1718,1858
1719,902
1719,2762
1719,2907
1720,2424
1721,959
1721,2342
1721,984
1721,594
1721,2037
1721,886
1721,1037
1721,1812
1721,2749
1721,2249
1721,1471
1721,2163
1721,946
1722,2353
1722,610
1722,3015
1722,2860
1722,2768
1722,946
1723,1750
1723,172
1723,202
1723,400
1723,884
1723,1336
1723,35
1723,305
1723,2161
1723,1530
1724,1962
1725,1088
1725,1275
1725,1193
1725,1957
1725,2862
1725,926
1725,572
1726,1563
1726,1578
1726,2357
1726,1594
1726,1851
1726,1852
1726,1855
1726,716
1726,1231
1726,1752
1726,2522
1726,1907
1726,2646
1726,2024
1726,185
1726,2033
1726,195
1726,1380
1726,239
1726,879
1726,1637
1726,1070
1726,1795
1726,1309
1726,321
1726,2783
1726,2285
1726,2289
1726,1513
1726,826
1726,929
1726,2922
1726,568
1727,1085
1727,1588
1728,2693
1729,2213
1730,203
1730,2765
1731,965
1731,2469
1732,2343
1732,619
1732,1747
1732,2789
1732,2051
1732,2956
1732,513
1732,2989
1732,886
1732,889
1732,620
1732,1038
1732,1759
1732,1681
1732,1302
1732,105
1732,2601
1732,254
1732,2106
1732,2610
