userId,itemId
2179,1081
2179,6071
2179,4612
2179,6416
2179,3502
2180,1567
2181,2321
2181,126
2181,6350
2182,821
2182,6156
2182,6160
2182,1829
2182,6172
2182,223
2183,8160
2184,2253
2185,2394
2186,2353
2187,4170
2188,7825
2189,2253
2189,3457
2189,1116
2189,1584
2189,2406
2189,141
2190,2271
2190,4501
2190,5810
2190,7608
2190,5030
2190,79
2190,2795
2190,847
2190,5316
2190,5501
2190,4045
2190,1007
2190,4813
2190,4632
2190,3243
2191,6069
2191,2819
2192,4929
2193,5335
2194,7555
2194,184
2194,5384
2194,5278
2195,69
2196,4428
2196,5486
2196,986
2196,820
2196,5373
2196,4922
2196,1567
2197,2261
2197,1075
2198,7562
2198,2316
2198,682
2199,4731
2199,6941
2199,3864
2200,2342
2201,3707
2201,2869
2201,6079
2202,4585
2203,3707
2204,3489
2204,6801
2204,6784
2204,4556
2204,7571
2204,5418
2204,5698
2204,230
2205,6136
2206,1115
2206,3753
2207,1035
2207,4657
2208,896
2209,4042
2210,5851
2210,3800
2210,2553
2211,1792
2211,810
2211,4520
2211,8176
2211,6298
2211,2397
2211,5424
2212,63
2213,2322
2214,807
2214,382
2214,84
2214,2806
2214,2810
2214,4163
2215,6916
2215,5335
2215,4743
2215,825
2215,2556
2215,5314
2215,2925
2215,6357
2215,7599
2215,1116
2215,1084
2215,4571
2215,6744
2215,2383
2215,3787
2215,2401
2215,5439
2215,6936
2215,5935
2215,6517
2215,4654
2215,3433
2215,4658
2216,1115
2217,7334
2218,3853
2219,7068
2219,3690
2219,2308
2220,3480
2220,4766
2220,3886
2220,1547
2221,5506
2222,163
2222,1817
2223,1785
2223,5655
2223,3212
2223,3643
2224,2256
2224,807
2224,7085
2224,1064
2224,2320
2224,4750
2224,841
2225,2359
2226,3840
2227,167
2228,3840
2229,7220
2229,1810
2229,2342
2229,4380
2230,3689
2231,2393
2232,1116
2232,1001
2232,5409
2232,6077
2233,4682
2234,2692
2235,551
2236,7067
2236,820
2236,6121
2236,120
2237,990
2237,1483
2238,4685
2239,6134
2240,3541
2240,163
2240,95
2241,175
2241,4757
2241,1486
2242,167
2242,1109
2242,835
2242,5516
2242,2452
2242,5704
2243,1813
2244,1005
2245,1110
2246,1384
2247,3447
2247,7858
2247,8110
2247,2387
2248,3714
2248,3886
2248,3469
2249,5022
2250,1388
2251,3843
2251,1122
2251,2676
2251,4080
2251,207
2251,6359
2251,1647
2252,5848
2252,6297
2252,8126
2252,5361
2252,7120
2252,3258
2252,2505
2252,5387
2252,2410
2253,5315
2254,5486
2255,538
2255,4964
2256,5261
2256,3867
2256,5916
2256,796
2256,901
2256,6630
2257,2273
2258,187
2259,2995
2259,79
2259,890
2260,1186
2261,3455
2261,6361
2261,4491
2261,4372
2261,6136
2261,7587
2261,6143
2261,7169
2261,1952
2261,5724
2261,2821
2261,7038
2261,2837
2262,88
2262,1817
2262,3471
2262,6258
2263,5058
2263,180
2263,2342
2264,5842
2265,2574
2266,2315
2267,2890
2268,1059
2269,3895
2270,1226
2270,4566
2270,4594
2271,3769
2272,809
2272,2289
2272,7397
2272,2314
2272,3778
2272,6933
2272,4575
2272,885
2272,1613
2273,4911
2274,6193
2275,4531
2276,6799
2276,3471
2276,2395
2276,3794
2277,4757
2277,1487
2277,4294
2278,6111
2279,4760
2280,2267
2280,2411
2281,2411
2282,6404
2282,7849
2283,1214
2284,6057
2284,6074
2285,2791
2285,2793
2286,5564
2287,7831
2287,4294
2287,4083
2287,4479
2288,2420
2289,6043
2289,7102
2289,6554
2289,4523
2289,864
2290,7083
2290,1574
2290,5827
2290,3824
2291,4459
2292,7000
2292,6071
2293,2927
2293,203
2294,4732
2295,2274
2296,973
2296,47
2296,169
2296,6469
2296,401
2296,2298
2296,2759
2296,1073
2296,5867
2296,3420
2297,3865
2298,1143
2298,1956
2299,2697
2300,1910
2300,5444
2301,5820
2302,61
2303,6952
2304,5686
2305,1035
2306,3285
2307,2869
2308,6993
2308,1064
2308,2314
2308,187
2308,6319
2308,2428
2308,226
2308,5527
2309,4490
2309,2310
2309,704
2309,2324
2309,6548
2309,888
2309,2410
2309,5329
2310,7601
2310,7795
2311,1102
2312,3295
2313,6917
2314,1969
2315,1016
2316,2368
2317,97
2318,167
2319,1774
2319,69
2319,3867
2319,4554
2319,7076
2319,1120
2319,5674
2320,2315
2320,5382
2320,6240
2320,194
2320,195
2321,2482
2321,2603
2321,1507
2321,2245
2322,2472
2322,4640
2323,5851
2323,6985
2323,3156
2323,2315
2323,5689
2324,4691
2325,453
2326,2839
2326,3442
2326,5036
2326,3172
2326,3172
2326,1890
2326,2419
2327,682
2327,3461
2328,2257
2328,795
2329,6372
2329,175
2329,1075
2329,1007
2330,1048
2331,2283
2331,5844
2332,199
2333,675
2333,3223
2333,1174
2333,2935
2333,6156
2333,1762
2333,37
2333,1108
2333,6913
2334,6136
2334,2556
2334,5665
2334,2806
2334,3486
2334,2377
2334,390
2334,116
2334,1044
2334,6170
2334,6170
2334,2480
2335,3848
2335,3364
2335,5666
2335,2666
2335,1002
2335,5674
2335,6512
2335,8224
2335,8202
2335,8133
2336,7882
2336,5775
2336,7176
2336,7444
2337,7814
2338,2391
2339,6902
2339,3449
2340,6003
2340,3802
2340,1887
2341,6385
2342,2885
2342,4720
2342,1397
2342,7129
2342,6071
2342,8095
2342,7333
2342,1958
2342,2542
2342,7655
2343,1090
2344,79
2344,7808
2344,1123
2344,7250
2345,5012
2346,4708
2346,2839
2346,4048
2346,2931
2346,3423
2346,3796
2347,3479
2348,6443
2349,7872
2350,2676
2351,4461
2352,1812
2352,1529
2353,2885
2354,1118
2354,6934
2354,1124
2355,1237
2355,5272
2356,7231
2356,1100
2357,2276
2357,7476
2357,3370
2357,5027
2357,7796
2358,7508
2358,3893
2358,4892
2358,1782
2358,5525
2358,6287
2359,6003
2359,675
2360,5942
2361,6624
2361,3638
2362,2800
2363,4625
2364,4638
2365,7611
2366,79
2366,4287
2366,2434
2367,216
2368,5848
2368,72
2368,5403
2368,97
2368,1010
2368,5694
2368,1094
2368,1098
2368,4630
2368,140
2368,6292
2369,7227
2369,1743
2369,2929
2370,1188
2370,1037
2370,1949
2371,4813
2372,4594
2372,6330
2373,2980
2373,1403
2373,4869
2373,3922
2373,840
2373,3009
2373,3009
2373,8242
2373,5590
2373,1247
2373,1513
2373,4930
2373,2524
2373,5205
2373,692
2373,1582
2373,8265
2373,7774
2373,8284
2373,8289
2373,6593
2373,8172
2374,5865
2374,1782
2375,2667
2376,808
2376,5268
2376,5366
2376,1460
2376,4078
2376,890
2376,2420
2376,4628
2376,3502
2376,940
2377,1395
2377,2533
2378,6004
2379,7158
2379,3843
2379,1398
2379,5268
2379,4155
2379,863
2379,6867
2379,1890
2379,6767
2379,1844
2380,6310
2380,210
2381,2788
2381,818
2381,2793
2381,6300
2381,1951
2381,3816
2381,7171
2381,7503
2381,6332
2382,5687
2383,1095
2384,4507
2384,4733
2384,2374
2385,1422
2385,6958
2385,214
2386,2555
2386,207
2387,1384
2388,2376
2389,2348
2390,6177
2390,733
2390,5535
2390,8035
2391,7350
2392,1116
2393,2760
2393,83
2393,4579
2393,4485
2394,2322
2394,5387
2394,3535
2395,3195
2396,3455
2396,3689
2396,1070
2396,3816
2396,1547
2396,2383
2396,4170
2396,203
2396,3791
2396,4915
2396,1021
2396,2441
2397,3144
2397,2839
2398,679
2399,1387
2399,3718
2400,6164
2401,1056
2401,4512
2401,1243
2401,5781
2401,1001
2401,7240
2402,7560
2403,820
2403,77
2403,1497
2403,7828
2404,3768
2404,7890
2404,3313
2404,8165
2404,8226
2404,747
2404,6340
2405,4943
2405,2714
2405,1490
2405,5707
2405,7384
2405,3037
2405,2524
2405,5411
2405,1867
2406,2293
2406,5861
2406,5660
2406,5381
2406,4551
2406,890
2406,5328
2407,160
2407,990
2407,3652
2407,2324
2407,4426
2407,85
2407,3893
2408,7029
2408,7129
2408,1506
2408,7683
2409,6277
2409,3847
2409,4534
2409,5962
2409,6742
2409,4216
2409,1079
2409,4562
2409,5680
2409,877
2409,879
2409,5411
2409,6400
2409,192
2409,1890
2409,7805
2409,888
2409,896
2410,175
2411,2447
2412,3821
2413,3200
2413,7126
2413,3489
2413,1465
2413,7699
2413,4610
2414,6799
2414,1071
2414,1264
2415,6432
2416,6554
2417,687
2417,1461
2417,7173
2417,5064
2417,6566
2418,973
2418,1064
2419,675
2420,4416
2420,4819
2420,3754
2421,4757
2421,1497
2422,820
2422,6935
2422,4827
2423,6572
2423,7453
2424,2280
2424,5494
2424,1460
2424,4216
2424,872
2424,896
2424,1097
2424,129
2424,4649
2425,990
2426,3888
2427,201
2428,3416
2428,4410
2428,6446
2429,6866
2430,3842
2431,6867
2432,4734
2432,5268
2432,1959
2432,1233
2432,4760
2432,162
2433,6223
2434,2529
2434,167
2434,5374
2434,1486
2434,197
2434,6767
2434,3796
2434,4638
2435,6559
2436,3690
2436,7241
2436,2692
2436,1461
2436,2420
2436,3537
2436,143
2437,6323
2438,2359
2438,8011
2439,1004
2439,4830
2440,7216
2441,2314
2442,7226
2442,7507
2442,2760
2442,5316
2443,732
2443,5820
2444,1486
2445,6145
2445,1384
2446,870
2447,8200
2447,7185
2448,7485
2449,167
2449,6867
2449,3487
2450,6019
2450,864
2451,7090
2451,4875
2451,212
2452,7132
2453,5291
2454,5659
2455,2304
2456,2376
2457,1020
2458,224
2459,1070
2459,1026
2460,6936
2460,7297
2461,2671
2461,4754
2461,4402
2462,8189
2463,1094
2464,131
2465,3266
2466,846
2466,4549
2466,3726
2467,2322
2468,3541
2468,7140
2468,1567
2469,5339
2470,4504
2470,5367
2471,6058
2471,2248
2471,1089
2471,6285
2471,963
2471,205
2471,6050
2472,4041
2472,6366
2472,1420
2472,4157
2473,6982
2474,4680
2474,3441
2474,7368
2474,3874
2474,8325
2474,7663
2475,2395
2476,1149
2477,6204
2478,5365
2478,1059
2478,4543
2478,5441
2478,2845
2479,5118
2479,4680
2479,3413
2479,4740
2479,6954
2479,7611
2479,1803
2479,2827
2480,5018
2480,1225
2480,858
2480,4829
2481,890
2482,7367
2483,5915
2483,990
2483,4082
2483,215
2483,5938
2484,4505
2484,6121
2485,746
2486,1827
2487,6767
2488,6306
2488,6120
2488,6162
2488,3746
2488,6172
2488,1949
2489,2816
2489,2480
2490,4740
2491,5115
2492,4485
2493,5896
2494,4892
2495,5115
2495,4865
2495,2981
2495,3918
2495,687
2495,2847
2495,757
2495,5949
2495,3128
2495,4026
2495,1717
2495,5563
2495,1736
2496,5872
2496,3469
2497,139
2498,6379
2499,1890
2500,6343
2500,1469
2500,7605
2501,46
2502,2311
2502,871
2503,807
2503,4883
2503,5363
2503,5922
2504,3077
2505,3641
2505,1533
2506,3196
2507,4548
2507,1887
2508,2275
2508,7577
2508,1776
2508,682
2508,1469
2508,2712
2508,84
2508,5925
2508,187
2508,4563
2508,1274
2508,872
2508,3888
2508,595
2508,1095
2508,2442
2509,4875
2509,6948
2509,2404
2509,1014
2509,1105
2510,1149
2511,2866
2512,3491
2512,4553
2513,3196
2514,2502
2515,6177
2516,957
2516,1244
2516,1232
2516,969
2516,1665
2517,6930
2517,6194
2517,5927
2517,2406
2517,2479
2517,5447
2517,5303
2518,2430
2519,7165
2520,5815
2521,1600
2521,216
2522,1835
2523,4611
2523,4478
2524,2298
2525,1170
2525,1725
2526,2421
2527,5116
2528,8349
2529,2795
2529,2353
2529,3496
2529,5421
2530,1869
2530,1008
2531,6917
2531,4495
2531,3416
2531,751
2531,105
2531,6013
2532,3223
2533,5034
2533,6143
2533,5391
2533,2340
2533,4044
2533,872
2533,4473
2533,6912
2534,4851
2535,6207
2535,7539
2536,7801
2536,815
2536,6919
2536,2697
2536,1951
2536,6942
2536,5669
2536,6113
2536,5786
2536,4875
2536,3230
2536,2368
2536,7152
2536,8106
2536,7603
2536,7603
2536,1824
2536,2384
2536,7565
2536,5901
2536,1095
2536,6767
2537,6260
2538,4686
2538,1095
2538,5470
2539,4042
2540,1448
2541,7224
2541,4461
2541,890
2541,1958
2541,6013
2542,5791
2543,1388
2543,2779
2543,3714
2543,4747
2543,2872
2543,4216
2543,4758
2543,4689
2543,2330
2543,2338
2543,3224
2543,1786
2543,6559
2543,3494
2543,5683
2543,3780
2543,5133
2543,5422
2543,890
2543,3478
2543,4610
2543,7429
2543,7398
2543,6535
2543,5994
2543,133
2543,1646
2543,2438
2543,8035
2543,5473
2543,6334
2543,2453
2544,5488
2544,50
2544,7308
2544,5674
2544,1549
2544,1844
2544,4844
2545,6387
2545,6416
2546,1405
2546,3915
2546,8358
2546,1454
2546,6479
2546,2245
2546,8284
2547,4495
2548,1047
2548,3606
2548,1650
2549,7084
2550,1460
2550,7144
2550,7013
2550,3259
2550,1123
2551,4047
2551,211
2552,6319
2553,6007
2553,8371
2553,5734
2553,4966
2553,208
2554,5118
2555,7833
2555,6810
2556,7576
2557,199
2558,5501
2558,870
2558,7475
2558,126
2559,7617
2560,4534
2560,6406
2561,7045
2562,2259
2563,2710
2564,2266
2565,177
2565,66
2565,1498
2565,3220
2565,4563
2565,4786
2566,2601
2567,1843
2568,808
2569,6277
2569,1419
2569,3289
2569,4544
2569,857
2569,1506
2569,5399
2569,3228
2569,3228
2569,1547
2569,6121
2569,6777
2569,5524
2569,141
2570,5336
2570,6061
2570,1470
2570,3726
2570,5828
2570,1014
2570,220
2570,1216
2571,179
2571,3603
2571,383
2571,1293
2572,5390
2572,7573
2572,4597
2573,1460
2573,1527
2574,49
2574,3723
2574,6569
2575,8374
2576,46
2577,5476
2578,169
2578,1388
2578,3370
2578,4514
2578,7163
2578,2322
2578,1823
2578,2822
2578,5526
2579,6069
2580,46
2581,79
2582,990
2582,3890
2582,6806
2582,4642
2583,3533
2583,2794
2583,1486
2584,1460
2585,1068
2585,3462
2585,2393
2585,7038
2586,2376
2587,7347
2587,2342
2588,2420
2589,3796
2590,2300
2590,897
2591,5134
2592,2469
2593,127
2594,164
2594,1600
2594,1830
2595,6329
2596,4680
2596,8033
2596,1081
2596,883
2596,6883
2596,4695
2596,7497
2597,7264
2597,7592
2598,140
2599,7519
2600,4471
2601,4723
2602,46
2602,6029
2602,3768
2602,3771
2602,3731
2602,5926
2602,5403
2602,1366
2602,2413
2602,6631
2602,4834
2603,2795
2603,230
2603,5304
2604,973
2604,4490
2604,5528
2605,2342
2605,6934
2605,4479
2606,5360
2607,143
2608,2759
2608,5669
2608,2533
2608,5422
2609,822
2609,1486
2609,1655
2609,6093
2610,65
2611,973
2611,6872
2611,2314
2611,3890
2612,2815
2613,5770
2614,79
2614,2890
2615,2321
2616,3473
2617,3455
2617,139
2617,7683
2618,4708
2618,4680
2618,4687
2618,1214
2618,4841
2619,5019
2619,2322
2620,2359
2621,3818
2621,1123
2622,3789
2623,2322
2624,4452
2624,4571
2625,4824
2626,4704
2626,2865
2626,69
2626,1240
2626,3549
2626,1961
2626,2430
2626,144
2627,996
2627,199
2628,808
2628,2376
2629,5695
2629,7533
2630,4397
2630,1246
2630,1122
2630,3378
2630,6440
2631,212
2632,181
2632,3816
2632,4563
2632,5895
2632,2420
2632,226
2632,4478
2633,2322
2634,2839
2634,990
2635,1225
2636,79
2636,1823
2636,6430
2637,1124
2637,5828
2638,2377
2639,809
2639,2676
2639,3266
2640,2556
2641,85
2642,3436
2642,809
2642,3853
2642,2328
2642,4565
2642,5281
2642,7008
2642,2675
2642,5438
2642,6087
2642,5469
2642,6911
2643,1470
2643,1078
2643,5039
2643,34
2644,817
2644,7065
2645,238
2645,2798
2646,7251
2646,1541
2646,1107
2646,3434
2647,4853
2647,6956
2647,853
2647,372
2648,7121
2649,843
2649,8379
2649,109
2649,1289
2649,939
2650,2257
2650,831
2650,4475
2651,160
2652,2314
2653,2923
2653,5664
2653,1002
2654,66
2654,3069
2655,6379
2655,3742
2656,2290
2656,828
2656,5443
2657,6475
2658,4516
2659,5021
2659,6369
2659,1418
2659,863
2659,3813
2659,5280
2659,3494
2659,2375
2659,191
2659,3535
2659,1597
2659,4469
2659,119
2659,1641
2659,6441
2659,152
2659,5306
2660,1520
2661,5288
2662,7687
2663,446
2663,3809
2663,5224
2663,1595
2663,5749
2663,1635
2663,1370
2663,1664
2663,2629
2663,3134
2663,6500
2664,6180
2664,2925
2664,3229
2664,796
2665,79
2666,69
2666,2240
2666,2360
2666,5284
2666,890
2666,3517
2666,7620
2666,6903
2666,4832
2667,879
2667,1010
2667,208
2668,3436
2668,1741
2669,5492
2669,7477
2669,1515
2670,1017
2671,6916
2671,7449
2671,4620
2672,7250
2673,2795
2673,796
2673,4600
2674,8404
2675,384
2676,3725
2676,3870
2676,1547
2676,3824
2676,7336
2677,5441
2678,2365
2678,3551
2679,4523
2680,538
2680,5584
2680,1490
2680,2245
2680,4860
2680,936
2680,3613
2680,8277
2681,3994
2682,458
2683,5709
2683,1660
2683,1675
2684,1418
2684,987
2684,987
2685,2923
2686,4082
2687,7357
2688,6051
2688,4496
2688,4528
2688,179
2688,3471
2688,107
2688,202
2688,226
2688,1027
2688,6460
2689,4426
2689,3549
2689,6094
2690,7068
2691,825
2691,2543
2691,7896
2691,890
2691,3537
2692,224
2693,4516
2694,4048
2694,4376
2694,893
2694,1026
2694,7902
2695,3725
2696,7560
2697,2923
2697,2281
2697,2421
2698,1064
2699,3769
2699,6309
2699,6320
2700,6411
2701,55
2702,2262
2702,190
2702,2408
2702,129
2703,2451
2704,2697
2705,4875
2706,3123
2707,864
2708,1005
2709,4524
2709,2794
2709,3722
2709,5815
2709,1489
2709,4780
2709,164
2709,4479
2710,7034
2710,3458
2710,5497
2710,3653
2710,3522
2710,1539
2710,2533
2710,3536
2710,210
2711,6062
2712,2280
2712,7536
2712,3323
2712,3158
2712,6199
2712,1102
2712,5701
2713,6379
2713,2403
2713,5438
2714,972
2714,2517
2714,4758
2714,5045
2715,3203
2715,3489
2715,2517
2715,2343
2716,959
2716,996
2717,3180
2717,7415
2717,4473
2718,972
2719,1116
2720,4770
2721,2314
2721,3313
2722,8421
2723,1279
2723,7961
2724,5850
2724,5515
2725,972
2725,6309
2726,6138
2726,2343
2727,5649
2727,52
2727,7821
2727,836
2727,4617
2727,4471
2728,3804
2728,5396
2728,187
2728,907
2728,911
2728,5465
2728,5303
2729,5834
2730,1787
2730,4606
2731,5689
2732,818
2732,77
2732,1762
2732,121
2732,7543
2732,6460
2733,5368
2733,6334
2734,4854
2735,4910
2736,2835
2737,8423
2738,2671
2738,835
2738,6638
2738,215
2738,2433
2739,1145
2739,6093
2739,6096
2740,7382
2741,972
2741,5389
2741,7061
2742,2465
2743,3396
2744,2484
2745,4727
2745,830
2745,7091
2745,7802
2745,1105
2745,144
2746,3637
2746,6391
2747,3370
2748,2326
2748,1857
2749,6029
2749,2697
2749,181
2749,737
2749,6240
2749,2404
2749,7443
2750,4912
2750,5899
2750,7543
2751,1968
2751,1398
2751,193
2751,3819
2751,4619
2751,1097
2752,7173
2752,2820
2752,8421
2753,2314
2754,4042
2755,4478
2756,6090
2757,2314
2758,5084
2759,1827
2760,3736
2761,5675
2762,6470
2762,2517
2762,1529
2762,3882
2763,6979
2763,4686
2763,3805
2763,1078
2763,7824
2763,1839
2763,6015
2763,8165
2763,6287
2764,1465
2764,6963
2765,7190
2765,1116
2765,3476
2766,1010
2767,2273
2767,986
2767,824
2767,4408
2767,7247
2767,79
2767,5908
2767,2795
2767,879
2767,1547
2767,192
2767,6079
2767,890
2767,6323
2767,6091
2768,464
2769,973
2769,1784
2769,6506
2769,3212
2769,682
2769,1460
2769,107
2769,4816
2770,7860
2771,6177
2771,5845
2771,3447
2771,8047
2771,1418
2771,8321
2771,6298
2771,2371
2772,2403
2773,69
2773,2997
2773,5788
2773,6767
2774,1729
2775,3548
2776,2924
2776,5381
2776,85
2776,3470
2776,3647
2777,2506
2778,795
2778,1529
2778,3785
2779,7397
2779,1094
2779,3794
2779,2452
2780,1775
2780,1797
2780,3643
2780,163
2780,6257
2780,6257
2781,1531
2782,1461
2783,3771
2784,3807
2785,1626
2786,1470
2787,1950
2787,4631
2788,4413
2788,8432
2788,6613
2788,4020
2789,84
2789,868
2789,5469
2790,2460
2790,5697
2791,1115
2791,1005
2792,5860
2792,4537
2792,864
2792,7379
2793,3878
2793,205
2794,2391
2794,6321
2795,2419
2796,6310
2796,5447
2797,7249
2798,7095
2799,3638
2799,3790
2800,143
2801,5039
2802,7572
2803,2322
2804,2556
2805,7611
2805,160
2805,82
2805,187
2806,5041
2807,7071
2807,49
2807,4450
2807,824
2807,5497
2807,2603
2807,3725
2807,2543
2807,6077
2807,2401
2807,2404
2807,1626
2808,3214
2808,124
2809,987
2809,1209
2809,4931
2809,882
2809,7849
2809,1649
2810,1122
2810,2404
2811,4728
2811,1489
2811,4294
2812,1547
2812,7420
2813,7280
2813,7285
2813,1096
2814,870
2815,1968
2815,5
2815,836
2816,1791
2816,3411
2816,2326
2816,7849
2817,7907
2818,739
2818,5824
2818,4378
2818,2414
2819,2692
2819,7889
2819,6277
2819,6830
2820,2939
2821,1123
2822,7441
2823,1477
2824,4390
2825,3489
2825,2402
2826,6381
2826,4463
2826,4482
2827,49
2827,4539
2827,163
2827,4049
2827,4054
2828,5771
2829,1074
2829,4563
2829,1539
2829,5883
2829,4571
2829,4577
2829,6755
2829,3754
2829,7868
2829,4659
2829,2455
2830,4280
2830,1233
2831,175
2831,5033
2831,88
2831,6527
2831,5689
2831,7583
2831,2446
2832,3834
2832,1170
2832,8135
2832,5137
2832,7407
2833,3517
2834,5924
2834,6347
2835,3720
2836,5849
2837,3713
2838,2750
2838,449
2838,1898
2838,3610
2838,8456
2838,755
2838,4975
2838,1601
2838,32
2838,1044
2838,7780
2838,1615
2838,1633
2838,717
2838,8464
2838,8465
2838,3124
2838,1649
2838,1650
2838,4015
2838,8466
2838,5252
2838,3132
2838,3403
2838,4028
2838,8474
2839,6303
2840,7393
2841,1817
2842,6059
2842,4744
2842,5389
2842,864
2842,6022
2842,3780
2842,4818
2842,223
2843,2289
2843,1775
2843,6763
2843,4083
2843,1851
2843,1216
2844,2267
2844,7160
2844,6379
2844,3901
2844,3862
2844,2797
2844,2543
2844,1121
2844,4461
2845,2314
2845,5032
2846,3834
2847,7608
2848,3411
2848,6138
2849,2778
2849,6019
2849,831
2849,742
2850,192
2851,3154
2851,7566
2852,1805
2853,4679
2854,1840
2854,4662
2855,3723
2855,86
2855,1292
2855,5215
2856,69
2857,3470
2858,1047
2859,7555
2859,5356
2859,824
2860,814
2861,3813
2862,686
2862,884
2862,8127
2863,5058
2863,737
2863,7146
2863,4313
2863,5290
2863,2832
2863,4861
2864,6004
2864,5029
2865,3486
2866,3767
2866,1531
2867,4216
2867,1486
2868,8038
2869,5501
2870,77
2871,6866
2872,2865
2872,2321
2872,4823
2872,6810
2873,8038
2874,12
2874,3823
2875,1785
2876,160
2876,2342
2876,2383
2877,69
2878,4045
2879,4479
2880,6354
2881,4279
2881,5776
2881,2803
2881,5506
2881,1544
2881,8144
2881,3496
2881,3747
2882,1547
2883,2342
2883,1597
2884,1072
2884,3758
2885,6946
2886,99
2886,4645
2887,1487
2888,5
2889,5644
2890,2468
2891,1050
2891,864
2891,5509
2891,5678
2891,6933
2891,1567
2891,7195
2891,119
2892,1109
2892,1265
2893,5114
2893,1533
2894,4495
2895,1395
2896,1062
2897,5094
2897,2376
2898,175
2898,1012
2899,2315
2899,4580
2900,868
2901,3726
2901,4575
2902,1072
2903,5670
2903,6074
2903,3890
2904,4278
2904,3532
2905,4447
2906,5688
2907,2257
2908,4713
2908,5510
2909,3886
2910,5787
2911,2259
2911,4716
2911,175
2911,2306
2911,1059
2911,853
2911,4463
2911,898
2911,4607
2911,4610
2912,7694
2912,7822
2913,5697
2914,685
2915,444
2916,7137
2916,3205
2916,175
2916,5815
2916,1808
2916,7340
2916,4596
2916,4638
2917,1858
2918,973
2919,2257
2920,1113
2921,2282
2921,2840
2921,2315
2921,7066
2921,226
2922,2257
2923,2671
2923,5029
2924,2267
2924,4410
2924,1887
2925,735
2925,737
2925,6281
2925,4875
2925,969
2925,3551
2925,4632
2926,5149
2926,3201
2926,1384
2926,4633
2927,6546
2928,2274
2928,868
2928,126
2929,6351
2930,686
2930,3312
2931,3848
2932,1460
2933,739
2934,2406
2935,6898
2935,3477
2936,996
2937,3771
2937,7583
2938,1124
2938,1022
2939,2365
2939,7510
2940,6450
2941,1567
2942,6457
2943,6937
2944,3893
2945,3416
2946,5826
2947,5662
2948,8011
2948,7231
2949,4720
2950,8200
2950,1079
2951,3323
2952,163
2952,7117
2952,4627
2952,3824
2952,3502
2952,4388
2952,7626
2953,5054
2954,3411
2954,1470
2954,5382
2954,3469
2954,7565
2954,2408
2954,4616
2955,7824
2956,7593
2956,2401
2957,2400
2958,1105
2959,984
2959,2532
2960,5018
2960,6505
2960,5020
2960,1071
2960,1807
2960,863
2960,3778
2960,2362
2960,5409
2960,4079
2960,4789
2960,6347
2960,1010
2960,5444
2960,6257
2960,1266
2960,7479
2961,224
2962,6454
2963,5528
2964,2529
2964,2693
2964,865
2964,5696
2965,79
2966,7588
2967,7509
2967,2376
2968,2239
2969,1810
2970,1047
2971,5316
2972,5487
2972,2786
2972,4296
2972,5789
2972,6286
2973,1520
2974,199
2975,895
2976,4493
2976,35
2976,2420
2976,1629
2977,2239
2978,2865
2978,1567
2978,1613
2978,226
2979,2387
2980,6186
2981,3440
2981,2925
2981,2929
2981,2447
2982,3147
2982,4502
2982,7687
2982,6113
2983,2239
2983,4691
2983,1539
2983,3779
2983,7457
2983,1907
2983,3537
2984,6318
2984,5523
2985,1804
2985,3813
2985,148
2985,6457
2985,3758
2985,233
2986,7794
2986,2823
2986,7539
2986,7521
2987,1064
2988,226
2988,3488
2989,175
2990,4048
2991,1124
2992,3807
2993,224
2994,5787
2995,99
2995,5443
2996,2266
2996,2267
2996,1123
2996,111
2996,4892
2996,4479
2996,7880
2997,1514
2998,202
2999,7338
3000,6372
3001,4496
3001,981
3001,2308
3001,121
3001,2441
3001,6446
3001,4659
3001,6915
3002,4596
3003,1613
3004,8377
3004,1063
3004,5837
3005,4476
3006,4628
3007,895
3008,4659
3009,6931
3009,6830
3010,4662
3011,2239
3012,2298
3012,8092
3012,1105
3013,1226
3014,5447
3015,2890
3016,7097
3017,5362
3018,1064
3019,7145
3020,3171
3021,175
3022,87
3023,3325
3024,1418
3025,179
3025,795
3026,8003
3027,7593
3028,4477
3029,5034
3029,5865
3029,2365
3029,3818
3030,1118
3030,3470
3031,1461
3032,1531
3033,208
3034,53
3035,5374
3035,3470
3036,1539
3037,1123
3037,2830
3038,2865
3038,3539
3038,1448
3039,808
3039,824
3039,680
3039,5723
3039,207
3039,908
3040,7185
3041,4371
3042,3754
3043,3755
3044,5094
3045,4523
3045,1005
3045,886
3045,1124
3045,1264
3045,907
3046,4495
3046,159
3046,180
3046,6395
3046,6548
3046,6512
3046,4595
3046,908
3046,4839
3047,7532
3047,1083
3047,6527
3048,1559
3049,7616
3049,7821
3049,3731
3049,202
3049,4825
3049,7620
3049,7211
3049,1834
3049,5701
3050,711
3051,3785
3052,2263
3052,99
3052,1105
3053,818
3053,2402
3054,63
3054,1790
3054,5704
3055,7866
3055,8109
3055,227
3055,4838
3056,222
3057,2556
3058,5815
3058,6424
3059,3768
3060,7010
3060,1047
3060,7098
3060,2795
3060,8114
3060,5436
3060,7358
3061,1539
3061,4633
3062,6840
3063,2406
3063,8352
3064,2319
3065,180
3066,2786
3067,5987
3068,1486
3069,686
3069,6355
3070,981
3071,175
3072,973
3073,3156
3074,821
3074,2240
3074,4543
3074,6023
3075,8168
3076,2278
3076,3533
3076,6427
3077,4674
3078,3834
3078,162
3078,890
3078,5055
3079,3869
3080,3724
3081,2783
